source_dataset,time,geo,iso_alpha,size_emp,nace_r2,indic_is,unit,value,status
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_TX,8.37,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BDDT,PC_ENT_IUSE,6.65,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BEC,PC_ENT,3.63,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BEC,PC_ENT_AI_EC,23.24,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BEC,PC_ENT_AI_TX,4.58,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BEC,PC_ENT_IUSE,3.64,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BINC,PC_ENT,5.84,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_EC,37.43,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_TX,7.38,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BINC,PC_ENT_IUSE,5.86,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BLE,PC_ENT,10.12,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,64.88,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,12.79,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,10.17,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BLEG,PC_ENT,7.76,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,49.75,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_TX,9.81,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BLEG,PC_ENT_IUSE,7.79,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BNU,PC_ENT,4.27,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_EC,27.34,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_TX,5.39,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_BNU,PC_ENT_IUSE,4.28,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_EC,PC_ENT,15.6,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_EC,PC_ENT_AI_TX,19.72,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_EC,PC_ENT_IUSE,15.67,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_P1GE2,PC_ENT,8.63,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_P1GE2,PC_ENT_AI_TANY,42.55,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_P1GE2,PC_ENT_IUSE,8.66,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_P1GE3,PC_ENT,4.0,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_P1GE3,PC_ENT_AI_TANY,19.72,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_P1GE3,PC_ENT_IUSE,4.01,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PBAM,PC_ENT,6.58,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PBAM,PC_ENT_AI_TANY,32.44,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PBAM,PC_ENT_IUSE,6.6,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PFIN,PC_ENT,5.62,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PFIN,PC_ENT_AI_TANY,27.74,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PFIN,PC_ENT_IUSE,5.65,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PITS,PC_ENT,3.71,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PITS,PC_ENT_AI_TANY,18.28,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PITS,PC_ENT_IUSE,3.72,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PLOG,PC_ENT,0.72,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PLOG,PC_ENT_AI_TANY,3.57,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PLOG,PC_ENT_IUSE,0.73,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PMS,PC_ENT,9.64,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PMS,PC_ENT_AI_TANY,47.53,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PMS,PC_ENT_IUSE,9.68,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PPP,PC_ENT,5.15,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PPP,PC_ENT_AI_TANY,25.43,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PPP,PC_ENT_IUSE,5.18,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PRDI,PC_ENT,3.8,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PRDI,PC_ENT_AI_TANY,18.75,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,3.82,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TANY,PC_ENT,20.27,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,20.36,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TAR,PC_ENT,1.14,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TAR,PC_ENT_IUSE,1.15,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TGE2,PC_ENT,11.44,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TGE2,PC_ENT_IUSE,11.49,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT,6.48,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,6.51,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT,3.35,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,3.36,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TML,PC_ENT,6.89,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,6.92,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT,8.22,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TNLG,PC_ENT_IUSE,8.25,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TPA,PC_ENT,4.89,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TPA,PC_ENT_IUSE,4.91,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TSR,PC_ENT,5.9,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TSR,PC_ENT_IUSE,5.93,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TTM,PC_ENT,13.13,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TTM,PC_ENT_IUSE,13.19,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TX,PC_ENT,79.12,
isoc_eb_ai,2024,AT,AUT,GE10,C10-S951_X_K,E_AI_TX,PC_ENT_IUSE,79.45,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_ADOWN,PC_ENT,14.24,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_ADOWN,PC_ENT_AI_TANY,28.51,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_ADOWN,PC_ENT_IUSE,14.24,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_AEXT,PC_ENT,24.2,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_AEXT,PC_ENT_AI_TANY,48.45,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_AEXT,PC_ENT_IUSE,24.2,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_AMOWN,PC_ENT,28.96,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_AMOWN,PC_ENT_AI_TANY,57.99,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_AMOWN,PC_ENT_IUSE,28.96,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_AOS,PC_ENT,15.64,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_AOS,PC_ENT_AI_TANY,31.32,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_AOS,PC_ENT_IUSE,15.64,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_ARDY,PC_ENT,30.51,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_ARDY,PC_ENT_AI_TANY,61.1,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_ARDY,PC_ENT_IUSE,30.51,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BCDP,PC_ENT,12.2,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BCDP,PC_ENT_AI_EC,45.94,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BCDP,PC_ENT_AI_TX,24.44,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BCDP,PC_ENT_IUSE,12.2,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BCST,PC_ENT,7.38,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BCST,PC_ENT_AI_EC,27.79,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BCST,PC_ENT_AI_TX,14.78,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BCST,PC_ENT_IUSE,7.38,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BDDT,PC_ENT,12.14,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,45.74,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_TX,24.33,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BDDT,PC_ENT_IUSE,12.14,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BEC,PC_ENT,3.77,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BEC,PC_ENT_AI_EC,14.21,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BEC,PC_ENT_AI_TX,7.56,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BEC,PC_ENT_IUSE,3.77,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BINC,PC_ENT,8.88,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_EC,33.45,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_TX,17.79,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BINC,PC_ENT_IUSE,8.88,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT,16.16,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,60.86,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,32.37,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,16.16,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT,11.98,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,45.11,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_TX,23.99,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BLEG,PC_ENT_IUSE,11.98,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BNU,PC_ENT,6.17,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_EC,23.24,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_TX,12.36,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_BNU,PC_ENT_IUSE,6.17,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_EC,PC_ENT,26.55,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_EC,PC_ENT_AI_TX,53.19,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_EC,PC_ENT_IUSE,26.55,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_P1GE2,PC_ENT,30.4,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_P1GE2,PC_ENT_AI_TANY,60.86,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_P1GE2,PC_ENT_IUSE,30.4,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_P1GE3,PC_ENT,19.54,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_P1GE3,PC_ENT_AI_TANY,39.12,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_P1GE3,PC_ENT_IUSE,19.54,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PBAM,PC_ENT,14.68,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PBAM,PC_ENT_AI_TANY,29.4,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PBAM,PC_ENT_IUSE,14.68,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PFIN,PC_ENT,20.64,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PFIN,PC_ENT_AI_TANY,41.32,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PFIN,PC_ENT_IUSE,20.64,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PITS,PC_ENT,21.68,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PITS,PC_ENT_AI_TANY,43.41,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PITS,PC_ENT_IUSE,21.68,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PLOG,PC_ENT,6.39,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PLOG,PC_ENT_AI_TANY,12.8,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PLOG,PC_ENT_IUSE,6.39,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PMS,PC_ENT,17.89,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PMS,PC_ENT_AI_TANY,35.81,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PMS,PC_ENT_IUSE,17.89,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PPP,PC_ENT,19.41,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PPP,PC_ENT_AI_TANY,38.86,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PPP,PC_ENT_IUSE,19.41,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PRDI,PC_ENT,15.49,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PRDI,PC_ENT_AI_TANY,31.01,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_PRDI,PC_ENT_IUSE,15.49,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TANY,PC_ENT,49.94,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TANY,PC_ENT_IUSE,49.94,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TAR,PC_ENT,6.26,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TAR,PC_ENT_IUSE,6.26,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TGE2,PC_ENT,36.0,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TGE2,PC_ENT_IUSE,36.0,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TGE3,PC_ENT,24.6,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TGE3,PC_ENT_IUSE,24.6,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TIR,PC_ENT,11.67,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TIR,PC_ENT_IUSE,11.67,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TML,PC_ENT,30.5,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TML,PC_ENT_IUSE,30.5,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TNLG,PC_ENT,18.18,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TNLG,PC_ENT_IUSE,18.18,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TPA,PC_ENT,21.22,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TPA,PC_ENT_IUSE,21.22,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TSR,PC_ENT,16.05,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TSR,PC_ENT_IUSE,16.05,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TTM,PC_ENT,33.69,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TTM,PC_ENT_IUSE,33.69,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TX,PC_ENT,49.91,
isoc_eb_ai,2024,AT,AUT,GE250,C10-S951_X_K,E_AI_TX,PC_ENT_IUSE,49.91,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_ADOWN,PC_ENT,3.41,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_ADOWN,PC_ENT_AI_TANY,16.45,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_ADOWN,PC_ENT_IUSE,3.41,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_AEXT,PC_ENT,5.87,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_AEXT,PC_ENT_AI_TANY,28.37,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_AEXT,PC_ENT_IUSE,5.87,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_AMOWN,PC_ENT,4.61,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_AMOWN,PC_ENT_AI_TANY,22.27,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_AMOWN,PC_ENT_IUSE,4.61,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_AOS,PC_ENT,3.57,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_AOS,PC_ENT_AI_TANY,17.22,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_AOS,PC_ENT_IUSE,3.57,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_ARDY,PC_ENT,10.82,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_ARDY,PC_ENT_AI_TANY,52.27,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_ARDY,PC_ENT_IUSE,10.82,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BCDP,PC_ENT,3.0,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BCDP,PC_ENT_AI_EC,36.87,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BCDP,PC_ENT_AI_TX,3.79,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BCDP,PC_ENT_IUSE,3.0,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BCST,PC_ENT,3.15,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BCST,PC_ENT_AI_EC,38.7,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BCST,PC_ENT_AI_TX,3.97,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BCST,PC_ENT_IUSE,3.15,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BDDT,PC_ENT,3.74,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_EC,45.93,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BDDT,PC_ENT_AI_TX,4.72,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BDDT,PC_ENT_IUSE,3.74,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BEC,PC_ENT,1.51,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BEC,PC_ENT_AI_EC,18.58,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BEC,PC_ENT_AI_TX,1.91,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BEC,PC_ENT_IUSE,1.51,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BINC,PC_ENT,3.08,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_EC,37.8,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BINC,PC_ENT_AI_TX,3.88,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BINC,PC_ENT_IUSE,3.08,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BLE,PC_ENT,5.24,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_EC,64.37,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BLE,PC_ENT_AI_TX,6.61,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BLE,PC_ENT_IUSE,5.24,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BLEG,PC_ENT,3.0,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_EC,36.87,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BLEG,PC_ENT_AI_TX,3.79,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BLEG,PC_ENT_IUSE,3.0,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BNU,PC_ENT,1.52,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_EC,18.62,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BNU,PC_ENT_AI_TX,1.91,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_BNU,PC_ENT_IUSE,1.52,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_EC,PC_ENT,8.14,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_EC,PC_ENT_AI_TX,10.27,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_EC,PC_ENT_IUSE,8.14,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_P1GE2,PC_ENT,8.78,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_P1GE2,PC_ENT_AI_TANY,42.41,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_P1GE2,PC_ENT_IUSE,8.78,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_P1GE3,PC_ENT,5.28,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_P1GE3,PC_ENT_AI_TANY,25.5,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_P1GE3,PC_ENT_IUSE,5.28,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_PBAM,PC_ENT,7.51,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_PBAM,PC_ENT_AI_TANY,36.25,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_PBAM,PC_ENT_IUSE,7.51,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_PFIN,PC_ENT,6.13,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_PFIN,PC_ENT_AI_TANY,29.6,
isoc_eb_ai,2024,BE,BEL,10-49,C10-S951_X_K,E_AI_PFIN,PC_ENT_IUSE,6.13,
